date,city,trips,users,subscribers,occasional_users,new_subscribers,total_subscribers,bikes_available,bikes_in_maintenance,bike_maintenance_cost,stations,station_maintenance_cost,trips_per_user,trips_per_bike,trips_per_1k_residents,avg_trip_duration,avg_trip_distance,saved_CO2,daily_subcribers_revenue,daily_occasional_users_revenue,daily_revenue,daily_operational_expenses,daily_operating_income
2020-04-26,Toulon,394,108,64,44,2,776,261,1,46,43,0,3,1.5053995793471495,2.4039250087259223,13.001932276141462,2.9079341556904383,75.55396303642671,256.4038500377763,353.86889617473787,610.2727462125142,46.39112230873624,563.881623903778
2020-04-27,Toulon,202,67,50,17,1,777,262,0,23,43,0,3,0.7688727488221289,1.2312169690578205,14.946784228953286,3.3255351338651207,44.253527865687424,256.68163385994706,130.26000289511103,386.9416367550581,23.76011597401082,363.18152078104725
2020-04-28,Toulon,396,144,109,36,2,779,261,1,46,43,637,2,1.5147479972065088,2.418767715200652,15.142867354451374,3.4265242419069275,89.57766489039743,257.27156817860345,258.47836931756365,515.7499374961671,683.7271770979721,-167.97723960180497
2020-04-29,Toulon,378,138,101,37,2,781,261,1,44,43,778,2,1.4443130776035238,2.3069106769086813,18.392027553688578,4.39863472943654,109.67318176906826,257.8859298608269,318.80771097799624,576.6936408388231,823.376366913925,-246.68272607510198
2020-04-30,Toulon,184,68,51,17,1,782,262,0,21,43,0,2,0.700638785104389,1.122242367225126,16.701561938110757,3.996533502712103,48.47545380922931,258.1700447424969,133.95268637083768,392.12273111333457,21.657116061860584,370.465615051474
2020-05-01,Toulon,265,89,66,23,1,783,261,1,31,43,0,2,1.0122150738537474,1.6193937058801822,15.193506663109668,3.523951788399393,61.678552125582264,258.54463952286096,176.5781725738282,435.12281209668913,31.251179301679464,403.87163279500965
2020-05-02,Toulon,282,99,58,41,2,785,261,1,33,43,0,2,1.0777191474821155,1.7237628071569062,14.489635294681943,3.5980893752007543,67.03493891296996,259.22557624901964,297.3260627969937,556.5516390460134,33.265301924060076,523.2863371219534
2020-05-03,Toulon,272,81,48,33,2,787,261,1,32,43,0,3,1.0396824936758582,1.6631644629735791,14.263355490047845,3.4648397518437846,62.28308493027614,259.76907455758976,270.97713758667334,530.7462121442632,32.0958706038187,498.65034154044446
2020-05-04,Toulon,310,98,74,24,1,788,261,1,36,43,738,3,1.1854645895912768,1.8953234416892726,15.514152420887733,3.615044063742403,74.05402946340183,260.1709487777846,203.27143778062802,463.44238655841264,774.9747878462434,-311.5324012878308
2020-05-05,Toulon,436,196,151,45,2,790,261,1,51,43,966,2,1.669891627080277,2.6649398736144843,12.598532695001634,3.1346118481158807,90.28652769051789,260.9092945311155,233.1580136997853,494.06730823090084,1017.501987898806,-523.4346796679051
2020-05-06,Toulon,402,161,121,40,2,792,261,1,47,43,313,2,1.5381703728146576,2.455951373924235,15.106198159130944,3.3662003457496232,89.35348368252926,261.5734638536549,267.85332646618605,529.426790319841,360.46707480041715,168.9597155194238
2020-05-07,Toulon,330,116,88,28,1,794,261,1,38,43,0,2,1.261834132300193,2.016840218591415,14.439540986053363,3.6373924883087567,79.28908826321636,262.0431250312862,204.01322879843823,466.05635382972446,38.92113144887212,427.1352223808523
2020-05-08,Toulon,267,115,88,28,1,795,261,1,31,43,0,2,1.0207021531121117,1.632919278832611,12.889706426151012,3.085505564046079,54.45563361434931,262.50130213778425,152.19813689320148,414.69943903098573,31.512196807156656,383.18724222382906
2020-05-09,Toulon,389,111,69,42,2,797,261,1,45,43,0,3,1.4865235086634754,2.3739518219129407,14.935615382291074,3.696678813481299,94.84957398356072,263.19818658385867,374.2709520366907,637.4691386205493,45.81269753659221,591.6564410839571
2020-05-10,Toulon,365,142,85,57,3,800,261,1,42,43,0,2,1.3947126981271698,2.228105015731524,15.651806637575833,3.603082104238146,86.7683981820092,264.1453073620571,402.8444738139691,666.9897811760262,42.9981351025142,623.991646073512
2020-05-11,Toulon,344,170,126,44,2,802,261,1,40,43,0,2,1.3127904220996536,2.0978811810368976,14.940469779401255,3.5805723980197803,81.18674165445655,264.8732112433198,243.43541347247339,508.3086247157932,40.48506592568788,467.8235587901053
2020-05-12,Toulon,383,126,95,31,2,804,261,1,45,43,0,3,1.4630597461321242,2.336687904896894,21.16984955572712,5.008948173080479,126.50247249743585,265.38997092285484,333.2406398558944,598.6306107787493,45.09357571468886,553.5370350640604
2020-05-13,Toulon,846,241,181,60,3,807,259,3,99,43,0,3,3.2582448910253587,5.168735699934822,14.126662525238508,3.431690716460101,191.7097630457733,266.3831349753303,507.7428576824034,774.1259926577336,99.74664316350398,674.3793494942296
2020-05-14,Toulon,1050,429,323,106,5,812,259,3,123,43,0,2,4.054205654386479,6.4122437153231395,13.179337855098264,2.9408743376981805,203.8159903265648,268.12832644087047,617.2999961036901,885.4283225445606,123.74395265709244,761.6843698874682
2020-05-15,Toulon,858,214,161,53,3,815,259,3,101,43,940,4,3.3031716673541394,5.239121535304993,17.503786222662477,4.044182385243488,229.00289447238916,269.00736782423365,614.1791463986683,883.1865142229019,1041.8738998824538,-158.68738565955186
2020-05-16,Toulon,1134,344,208,136,7,821,258,4,133,43,0,3,4.382312226775458,6.922680835062526,13.03206731859734,3.228290768286705,241.5453707828927,271.25484001341323,1013.1760816033346,1284.4309216167478,133.59440588121328,1150.8365157355345
2020-05-17,Toulon,1047,310,190,120,6,827,259,3,123,43,0,3,4.04395378270132,6.396274616575677,15.055603689622828,3.363935909428638,232.55548091628395,273.22852971096006,1033.3880835226516,1306.6166132336116,123.43577981040849,1183.180833423203
2020-05-18,Toulon,768,315,230,85,4,832,260,2,90,43,0,2,2.952926885227155,4.689770462879533,16.96353792334805,3.929202831098906,199.1626061080035,274.6357693796794,613.7893993625883,888.4251687422677,90.50353665510205,797.9216320871657
2020-05-19,Toulon,941,273,202,71,4,835,259,3,110,43,0,3,3.625709708912877,5.743738674377437,15.775542846172716,3.776078431051255,234.41610406765577,275.7999437544339,646.6457831938296,922.4457269482635,110.84309301881467,811.6026339294489
2020-05-20,Toulon,821,386,287,99,5,840,259,3,96,43,820,2,3.1592954677371905,5.013629920683074,14.236481759256172,3.1780540102177186,172.21275415915275,277.43538315659725,549.2530008310853,826.6883839876825,917.1685762808639,-90.4801922931814
2020-05-21,Toulon,958,300,224,76,4,844,259,3,112,43,0,3,3.6955003633556527,5.852766907411458,13.534608885492744,3.114279516973677,197.00197621274162,278.6941553556437,570.7973242832896,849.4914796389334,112.94712790984788,736.5443517290855
2020-05-22,Toulon,925,260,196,64,3,847,259,3,109,43,0,3,3.5665772254001222,5.6513161524018125,15.00522645428079,3.547299663673338,216.67023117764353,279.75494735451076,579.4189371661155,859.1738845206262,109.05951636584518,750.114368154781
2020-05-23,Toulon,1103,292,175,117,6,853,258,4,129,43,0,3,4.26019090110675,6.732842473480569,15.553137573652371,3.6058473776635878,262.39621090939505,281.6823479227772,1145.5641096045124,1427.2464575272895,129.93089116296244,1297.315566364327
2020-05-24,Toulon,1046,313,181,131,7,860,259,3,123,43,0,3,4.038451016772382,6.387702582163512,14.583301960524508,3.1982465772025104,220.80474182661843,283.8508031871858,1093.3433847772199,1377.1941879644057,123.27035605741871,1253.923831906987
2020-05-25,Toulon,868,292,215,77,4,864,259,3,102,43,0,2,3.341269390080233,5.298789830320687,13.34375560087881,3.3091462215459395,189.5153610123564,285.12784809247546,537.5248401287014,822.6526882211768,102.25643737404995,720.3962508471269
2020-05-26,Toulon,1012,312,230,83,4,868,259,3,119,43,0,3,3.906159006941896,6.181515888437104,12.567893182109083,2.7501600102932273,183.74042552085976,286.49274878418476,588.0932752718539,874.5860240560387,119.29135001838871,755.29467403765
2020-05-27,Toulon,954,261,197,64,3,871,259,3,112,43,0,3,3.67691587045459,5.823739448503991,13.073632863201386,2.8755723803187916,180.9997626574992,287.5511748349405,523.8905739087716,811.4417487437121,112.38695386465093,699.0547948790611
2020-05-28,Toulon,871,372,273,99,5,876,259,3,102,43,0,2,3.352969033395416,5.317110275811057,16.951972708639733,3.761421690140128,216.1620534736585,289.182675721577,687.2251319390637,976.4078076606406,102.60998668378684,873.7978209768538
2020-05-29,Toulon,896,307,233,74,4,880,259,3,105,43,0,2,3.4506157969137705,5.469952376674282,14.822358495720815,3.342431459854468,197.6049506009867,290.4094893496296,556.8587044852941,847.2681938349237,105.55954483112191,741.7086490038018
2020-05-30,Toulon,1043,281,169,112,6,885,259,3,122,43,0,3,4.024612760396291,6.3661442234444205,16.034461308991737,3.650000375393951,251.14304035720096,292.2507915298896,1108.6651656387617,1400.9159571686514,122.8543212591273,1278.061635909524
2020-05-31,Toulon,1152,540,322,217,11,896,258,4,135,43,0,2,4.4535776887297,7.033383336445236,17.282676313325783,3.970684490440385,301.8432253413409,295.8390663731548,1420.2172332999517,1716.0562996731064,135.73075092645666,1580.3255487466497
2020-06-01,Toulon,1178,336,253,83,4,900,258,4,138,43,0,3,4.554939321402401,7.190735104974954,16.227563704856355,3.555586781832341,276.3352820885506,297.2075714731127,790.5297486267848,1087.7373200998975,138.76733697338454,948.969983126513
2020-06-02,Toulon,1019,243,185,58,3,903,259,3,120,43,0,4,3.931340583394742,6.220778950606556,15.664624164650203,3.874453433556555,260.4995516232532,298.164251184341,630.249867544343,928.4141187286841,120.04905149106648,808.3650672376176
2020-06-03,Toulon,994,434,328,106,5,908,259,3,117,43,0,2,3.834972134435091,6.0704813773093305,15.649425588510718,3.797176770700285,249.13555506470948,299.9167799993179,677.2732418116756,977.1900218109935,117.14859782457157,860.0414239864219
2020-06-04,Toulon,1047,352,266,87,4,913,259,3,123,43,0,2,4.040284154045353,6.390558224566741,16.22463955914013,3.702534212822589,255.73468891272432,301.34699233574673,713.0531814491762,1014.400173784923,123.32546445535847,891.0747093295646
2020-06-05,Toulon,1039,309,237,72,4,916,259,3,122,43,0,3,4.010235322763581,6.3437435175176065,16.26605045211306,3.7874955768127174,259.686585048935,302.53153385258264,660.5092223979381,963.0407562505206,122.42203078222775,840.618725468293
2020-06-06,Toulon,1171,327,196,131,7,923,258,4,138,43,760,3,4.529825444489238,7.151759936771422,16.187056946080006,3.8825466006710116,300.11062435477936,304.6943800510578,1272.010728418973,1576.7051084700308,898.8679470276938,677.837161442337
2020-06-07,Toulon,1354,328,200,128,6,929,257,5,159,43,0,4,5.252457153946477,8.27032310688375,11.96716944167007,2.9038936409243457,259.5702694190858,306.81349157770234,1079.1733882933008,1385.986879871003,159.60130594404689,1226.385573926956
2020-06-08,Toulon,1071,433,321,112,6,935,258,4,126,43,0,2,4.1357328344292625,6.539193050361453,14.613070696621405,3.3436305707896308,236.31659005768196,308.6612517152364,719.7251835821596,1028.386435297396,126.1938302977833,902.1926049996127
2020-06-09,Toulon,935,272,207,66,3,938,259,3,110,43,0,3,3.6030680742457406,5.7083552365005845,18.634574550432248,4.530533034506948,279.51946633248826,309.7436842311377,695.3262798129415,1005.0699640440791,110.16026082218195,894.9097032218972
2020-06-10,Toulon,878,294,221,73,4,942,259,3,103,43,0,2,3.381104468688027,5.36116090307611,14.545709253230376,3.5760563380422874,207.2120270060282,310.9408951376627,545.7892006200481,856.7300957577108,103.46007894116251,753.2700168165484
2020-06-11,Toulon,1079,437,334,102,5,947,258,4,127,43,0,2,4.168224996429123,6.589766343740567,21.9465056360962,5.1568004339654046,367.28408138134495,312.624997166007,932.7470598743148,1245.3720570403218,127.16979744741975,1118.202259592902
2020-06-12,Toulon,1012,460,353,108,5,952,259,3,119,43,0,2,3.906327410746899,6.181778487910458,18.062699917054747,4.357326659284441,291.1289026275341,314.4012712154964,749.0631525780116,1063.464423793508,119.29641768241414,944.168006111094
2020-06-13,Toulon,1173,365,222,144,7,959,258,4,138,43,0,3,4.538129352382204,7.164647892834466,13.335051790070812,3.158139527529046,244.55577925575605,316.76950748131804,1065.429467425061,1382.198974906379,138.26390402738565,1243.9350708789932
2020-06-14,Toulon,1380,450,273,177,9,968,257,5,162,43,0,3,5.3539805987714635,8.426988838397476,13.352776406150051,3.094261491308157,281.82609064917,319.6975244475135,1266.9053657296613,1586.6028901771747,162.62465279798758,1423.978237379187
2020-06-15,Toulon,1003,300,228,73,4,972,259,3,118,43,479,3,3.8682621625923903,6.122413240218052,15.178434626009793,3.592268658387775,237.70768028464718,320.89435927942816,624.1874801113875,945.0818393908156,597.7776970326956,347.30414235812
2020-06-16,Toulon,1020,368,275,93,5,977,259,3,120,43,0,2,3.9368869200991616,6.229425791900381,11.492305176266704,2.6811793064979157,180.52013127916388,322.4301090198163,537.3571663403318,859.7872753601481,120.21591887278178,739.5713564873663
2020-06-17,Toulon,975,398,295,103,5,982,259,3,114,43,0,2,3.7610603953040505,5.955134018885599,17.461984611214756,4.1550872247857065,267.43820573106524,324.13331627355524,766.0377114287774,1090.1710277023326,114.9226159852042,975.2484117171284
2020-06-18,Toulon,986,283,216,67,3,985,259,3,116,43,0,3,3.801433708369334,6.018148913039523,11.086487839611609,2.660929039543978,173.08043899208366,325.24455369700286,457.35519906526804,782.5997527622709,116.13868206520067,666.4610706970702
2020-06-19,Toulon,1012,336,252,84,4,989,259,3,119,43,0,3,3.9055306002895542,6.180535983329874,15.004439128462336,3.4407314510783427,229.8416240642024,326.6354851850266,655.0545572600354,981.690042445062,119.27243973727948,862.4176027077825
2020-06-20,Toulon,1282,400,241,159,8,997,258,4,151,43,0,3,4.9646873253896695,7.825606447070497,15.79500211401524,3.7852086255236115,320.15448452543876,329.2513607512875,1362.5358486002988,1691.7872093515862,151.0191310079562,1540.76807834363
2020-06-21,Toulon,1364,420,256,165,8,1005,257,5,160,43,0,3,5.289385576626218,8.327322859956285,13.610529669647157,3.0158504941600497,271.43570615189776,331.97077713944867,1256.2988606590143,1588.269637798463,160.70129138733543,1427.5683464111275
2020-06-22,Toulon,1138,416,313,102,5,1011,258,4,134,43,0,2,4.398837040661374,6.948355442025106,15.662970312358173,3.505870658162661,263.28716092955926,333.65916620486735,760.4567103282238,1094.115876533091,134.0898763420248,960.0260001910663
2020-06-23,Toulon,1049,385,294,91,5,1015,259,3,123,43,0,2,4.048060609782833,6.40267187147048,15.393578542255524,3.3637026204598675,232.77192818438772,335.163074848657,663.8783401962386,999.0414150448955,123.55923450770051,875.4821805371951
2020-06-24,Toulon,1186,321,238,84,4,1019,258,4,139,43,0,3,4.588621157718069,7.242995725514159,18.795356203184543,4.331745081695415,339.10397845462177,336.5425124322864,953.573769399388,1290.1162818316743,139.77586628713783,1150.3404155445364
2020-06-25,Toulon,1096,551,405,146,7,1027,258,4,129,43,0,1,4.232442924580738,6.68968388046167,15.23849834385468,3.5676480024844053,257.9522733291574,338.95863387356144,811.6714959622925,1150.630129835854,129.0980134483311,1021.5321163875228
2020-06-26,Toulon,960,378,281,98,5,1032,259,3,113,43,951,2,3.699832864272062,5.859533338249715,13.32021537228165,3.1392289656341297,198.80979967067853,340.57351867494873,593.7255797871662,934.2990984621149,1064.139037496284,-129.839939034169
2020-06-27,Toulon,1208,342,209,133,7,1038,258,4,142,43,0,3,4.675453498779365,7.377663826826833,14.131714304481674,3.3035780329425313,263.4239131849168,342.7611784932955,1125.7493314085737,1468.5105099018692,142.37470124929527,1326.135808652574
2020-06-28,Toulon,1358,342,205,137,7,1045,257,5,160,43,510,3,5.266604396589781,8.292161510945625,14.875164769714198,3.3135135296888105,296.96705075949006,345.014412022363,1347.1521894583298,1692.1666014806929,670.2547796697398,1021.911821810953
2020-06-29,Toulon,1037,385,289,96,5,1050,259,3,122,43,0,2,4.003841497491858,6.333780870108572,12.019386396574522,2.7506872583646653,188.30246919890763,346.59258587924535,560.7194889454394,907.3120748246847,122.22977087695047,785.0823039477342
2020-06-30,Toulon,1133,333,252,81,4,1054,258,4,133,43,0,3,4.380464142334321,6.9198092685560635,14.27509523717743,3.292650462216913,246.25866404249356,347.925078736073,669.1098934385333,1017.0349721746063,133.53899017875358,883.4959819958527
2020-07-01,Toulon,1094,383,286,97,5,1059,258,4,128,43,0,2,4.225445292490136,6.678798502085838,13.025161082255053,2.963780302877157,213.9420306817792,349.52656117485293,638.0165299542325,987.5430911290855,128.8879466127281,858.6551445163574
2020-07-02,Toulon,1160,358,267,91,5,1063,258,4,136,43,0,3,4.486345049097259,7.084263774876458,15.914751862754695,3.686816537204214,282.2916390502651,351.0278228003948,795.0394567628139,1146.0672795632086,136.71264538398634,1009.3546341792222
2020-07-03,Toulon,1044,317,235,82,4,1067,259,3,123,43,0,3,4.03192406102898,6.377534639266572,14.844691965058127,3.536497426040034,243.76869797173555,352.3812923165553,683.0452554260843,1035.4265477426395,123.07413434465812,912.3524133979814
2020-07-04,Toulon,1263,427,256,170,9,1076,258,4,148,43,0,2,4.892809434362849,7.714377937204121,15.274470388936178,3.350005022418069,279.31749276367066,355.1917853129286,1325.9510665922317,1681.1428519051601,148.87263501215796,1532.2702168930023
2020-07-05,Toulon,1450,524,313,211,11,1086,257,5,170,43,0,2,5.632699420895933,8.856484514377144,15.166038411447182,3.5386548116633927,338.72818338418483,358.665143424162,1537.1123509880922,1895.7774944122543,170.91309206423838,1724.864402348016
